	topic	sentence_1	sentence_2	label
3034	Solar energy	Eco-friendly consumers like that solar energy is a clean renewable energy that is better for the environment.	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	NS
3035	Solar energy	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	 The vast majority of the states allow for creative financing options such as third-party power purchase agreements and property assessed clean energy (PACE) financing.	NS
3036	Solar energy	A solar energy system also can save you thousands on your tax bill every year, thanks to the new 30% Residential Tax Credit.	Once you invest in renewable solar energy, you can save greatly on maintenance costs as most systems have no moving parts and require little upkeep.	SS
3037	Solar energy	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	If you are a exporter or supplier(Solar Power Energy manufacturing company), you can find more international Buyers in our site.	NS
3038	Solar energy	The main obstacle to nitrogen use in fracking is sticker shock.	Buy Tissot online from India's leading online shopping portal - Rediff Shopping.	DTORCD
3039	Solar energy	Renewable energy systems are practical, reliable, cost-effective, and healthier for people and the environment.	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	SS
3040	Solar energy	Once you invest in renewable solar energy, you can save greatly on maintenance costs as most systems have no moving parts and require little upkeep.	*  The vast majority of the states allow for creative financing options such as third-party power purchase agreements and property assessed clean energy (PACE) financing.	NS
3041	Solar energy	The clean energy produced by solar arrays in Pueblo is both profitable and sustainable, while reducing our dependence on fossil fuels.	- Most importantly solar equipments do not make any noise pollution which is quite beneficial in reducing the environmental pollution .	HS
3042	Solar energy	By utilizing passive renewable solar energy, you can build a solar home that requires very low energy use.	Main advantages of using solar power as your energy source include saving money, reducing carbon footprint and decreasing environmental pollution.	HS
3043	Solar energy	Solar panels can result in a significant reduction in energy costs for both small and large hotels alike.	"Clean New Energy ""Solar Energy"" is the only solution for India to run the NEXT Economic Super Power Indian Economy smoothly & efficiently..."	NS
3044	Solar energy	Solar Energy for Warehouses Like manufacturers, businesses with warehouses can significantly reduce their costs by using solar energy.	Renewable energy resources of solar, wind and water can improve the quality of life and promote sustainable development throughout the world.	NS
