	topic	sentence_1	sentence_2	label
1736	Hydrogen fuel cells	"""Right now there are fuel cells that provide distributed generation to schools, grocery stores, data centers, anywhere that has requirements for highly dependable, on-site generation."""	The fuel September 10, 2015 - EPRI is investigating how connected devices can provide grid services that are beneficial for enabling more clean energy on the grid.	NS
1737	Hydrogen fuel cells	Fuel cells could dramatically reduce urban air pollution, decrease oil imports, reduce the trade deficit and produce American jobs.	Additionally, hydrogen can also increase the horsepower output of the engine, and reduce the amount of undesirable emissions from the engine.	SS
1738	Hydrogen fuel cells	This means that using hydrogen as fuel allows lesser polluting substances and chemicals being released into the atmosphere.	The principal advantage of the PEMFC is its ability to operate at relatively low temperatures (which reduces start-up times).	NS
1739	Hydrogen fuel cells	Therefore, a fuel cell electric vehicle is potentially 3 times as efficient as traditional combustion vehicle and virtually pollution-free.	They are clean, quiet, efficient, and scalable, making fuel cells an excellent option in nearly every power application, including transportation.	SS
1740	Hydrogen fuel cells	If renewable energy is used to generate hydrogen, then lifecycle greenhouse gas emissions are virtually zero.	Hydrogen fuel cells generate less CO 2 than conventional internal combustion engines if emissions throughout the entire fuel cycle are compared <ref>F.	HS
1741	Hydrogen fuel cells	They are clean, quiet, efficient, and scalable, allowing them versatility in nearly every power application.	They are clean, quiet, efficient, and scalable, making fuel cells an excellent option in nearly every power application, including transportation.	HS
1742	Hydrogen fuel cells	Hydrogen offers the benefits of battery-electric vehicles - namely zero tailpipe emissions - without the drawbacks of short range and long recharge times.	Fuel cell systems and hydrogen energy are truly disruptive technologies that can enable significant reductions in fuel costs and CO2 and other pollutant emissions.	HS
1743	Hydrogen fuel cells	The ability to generate electricity and regenerate fuel makes these fuel cells suitable for electrical energy storage.	"""Right now there are fuel cells that provide distributed generation to schools, grocery stores, data centers, anywhere that has requirements for highly dependable, on-site generation."""	SS
1744	Hydrogen fuel cells	Fuel Cells * Teacher Resource Imagine if we could find a non-polluting, highly efficient source of power for our society's energy needs.	If the power grid should go down, then these fuel cells can be powered up to produce electricity with no harmful emissions.	NS
1745	Hydrogen fuel cells	A dam failure can have sever effects downstream of the dam.	It would also surely lead to greater public backlash from organizations like the ETC.	DTORCD
1746	Hydrogen fuel cells	Fuel Cells * Teacher Resource Imagine if we could find a non-polluting, highly efficient source of power for our society's energy needs.	"""Right now there are fuel cells that provide distributed generation to schools, grocery stores, data centers, anywhere that has requirements for highly dependable, on-site generation."""	SS
1747	Hydrogen fuel cells	Energy Conversion The fuel cell is much more efficient than compared to a normal gasoline fueled vehicle.	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	NS
1748	Hydrogen fuel cells	If renewable energy is used to generate hydrogen, then lifecycle greenhouse gas emissions are virtually zero.	As is the case with greenhouse gas emissions, if renewable energy is used to manufacture hydrogen fuel, then regulated emissions are again virtually zero.	HS
1749	Hydrogen fuel cells	Therefore, occurrence of cavitation within the pipe is prevented, enabling effective pressure transfer of cooling water and improving cooling performance.	"""Right now there are fuel cells that provide distributed generation to schools, grocery stores, data centers, anywhere that has requirements for highly dependable, on-site generation."""	NS
1750	Hydrogen fuel cells	Using hydrogen instead of burning fossil fuels makes our air cleaner, diversifies our energy supply and potentially reduces global warming.	Even if a power load reduces drastically, hydrogen can be stored with extra power, which eliminates the need to stop power generation immediately.	NS
1751	Hydrogen fuel cells	Overstock, Virgin, and e Bay are among the many companies online that also accepts cryptocurrency as a form of payment for products and services.	Moreover, in recent years, HKA has added a number of theaters as well as a large amount of schools to its client base.	DTORCD
1752	Hydrogen fuel cells	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	"""Right now there are fuel cells that provide distributed generation to schools, grocery stores, data centers, anywhere that has requirements for highly dependable, on-site generation."""	SS
1753	Hydrogen fuel cells	* Creating affordable hydrogen fuel cells: Fuel cells are now ten times more expensive than internal combustion engines.	Fuel cell engines have higher energy efficiencies than combustion engines, and therefore offer better range and significantly reduced emissions.	HS
1754	Hydrogen fuel cells	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	The reason fuel cell vehicles are pursued as a transportation technology is that hydrogen fuel tanks can be built far more cheaply than equivalent battery packs.	NS
1755	Hydrogen fuel cells	Hydrogen fuel cells offer tremendous opportunity for storing and transporting energy enabling broad applications for home, business, motor vehicle and large-scale energy projects.	These generators demonstrated considerable fuel savings and emission reductions compared to the standard solution while providing reduced noise and vibration and allowing remote dispatch.	NS
